B2_armB_a0.60_x04_r13,328.7
B2_armB_a0.60_x10_r13,330.9
B2_armB_a0.60_x16_r13,333.2
B2_armB_a0.60_x22_r13,332.0
B2_armB_a0.60_x28_r13,332.3
B2_armB_a0.90_x04_r13,331.2
B2_armB_a0.90_x10_r13,331.0
B2_armB_a0.90_x16_r13,330.5
B2_armB_a0.90_x22_r13,331.1
B2_armB_a0.90_x28_r13,302.3
B2_armB_a1.30_x04_r13,300.5
B2_armB_a1.30_x10_r13,298.9
B2_armB_a1.30_x16_r13,295.1
B2_armB_a1.30_x22_r13,295.5
B2_armB_a1.30_x28_r13,295.5
B2_armB_a0.60_x04_r14,337.3
B2_armB_a0.60_x10_r14,339.6
B2_armB_a0.60_x16_r14,340.8
B2_armB_a0.60_x22_r14,344.3
B2_armB_a0.60_x28_r14,344.7
B2_armB_a0.90_x04_r14,344.2
B2_armB_a0.90_x10_r14,319.9
B2_armB_a0.90_x16_r14,319.2
B2_armB_a0.90_x22_r14,319.8
B2_armB_a0.90_x28_r14,301.3
B2_armB_a1.30_x04_r14,297.1
B2_armB_a1.30_x10_r14,297.7
B2_armB_a1.30_x16_r14,290.6
B2_armB_a1.30_x22_r14,292.7
B2_armB_a1.30_x28_r14,289.9
B2_armB_a0.60_x04_r15,335.8
B2_armB_a0.60_x10_r15,337.9
B2_armB_a0.60_x16_r15,340.8
B2_armB_a0.60_x22_r15,340.7
B2_armB_a0.60_x28_r15,341.2
B2_armB_a0.90_x04_r15,338.7
B2_armB_a0.90_x10_r15,318.6
B2_armB_a0.90_x16_r15,317.2
B2_armB_a0.90_x22_r15,318.8
B2_armB_a0.90_x28_r15,301.9
B2_armB_a1.30_x04_r15,300.6
B2_armB_a1.30_x10_r15,299.7
B2_armB_a1.30_x16_r15,301.6
B2_armB_a1.30_x22_r15,300.4
B2_armB_a1.30_x28_r15,302.0
B2_armB_a0.60_x04_r16,337.6
B2_armB_a0.60_x10_r16,342.3
B2_armB_a0.60_x16_r16,341.8
B2_armB_a0.60_x22_r16,339.6
